0.013300	 0.006696	 1.000020	 0.499110	 0.004448	 1.250034
0.013400	 0.006746	 1.000020	 0.499097	 0.004515	 1.250034
0.013500	 0.006796	 1.000020	 0.499084	 0.004582	 1.250034
0.013600	 0.006846	 1.000021	 0.499070	 0.004650	 1.250034
0.013700	 0.006896	 1.000021	 0.499056	 0.004718	 1.250035
0.013800	 0.006946	 1.000022	 0.499043	 0.004787	 1.250035
0.013900	 0.006996	 1.000022	 0.499029	 0.004856	 1.250035
0.014000	 0.007045	 1.000023	 0.499015	 0.004926	 1.250035
0.014100	 0.007095	 1.000023	 0.499001	 0.004996	 1.250036
0.014200	 0.007145	 1.000024	 0.498987	 0.005066	 1.250036
0.014300	 0.007195	 1.000024	 0.498972	 0.005138	 1.250036
0.014400	 0.007245	 1.000025	 0.498958	 0.005209	 1.250036
0.014500	 0.007295	 1.000025	 0.498944	 0.005282	 1.250037
0.014600	 0.007345	 1.000026	 0.498929	 0.005354	 1.250037
0.014700	 0.007395	 1.000026	 0.498915	 0.005427	 1.250037
0.014800	 0.007445	 1.000027	 0.498900	 0.005501	 1.250037
0.014900	 0.007494	 1.000028	 0.498885	 0.005575	 1.250038
0.015000	 0.007544	 1.000028	 0.498870	 0.005650	 1.250038
0.015100	 0.007594	 1.000029	 0.498855	 0.005725	 1.250038
0.015200	 0.007644	 1.000029	 0.498840	 0.005801	 1.250038
0.015300	 0.007694	 1.000030	 0.498825	 0.005877	 1.250039
0.015400	 0.007744	 1.000030	 0.498809	 0.005954	 1.250039
0.015500	 0.007794	 1.000031	 0.498794	 0.006031	 1.250039
0.015600	 0.007844	 1.000032	 0.498778	 0.006108	 1.250039
0.015700	 0.007894	 1.000032	 0.498763	 0.006187	 1.250040
0.015800	 0.007943	 1.000033	 0.498747	 0.006265	 1.250040
0.015900	 0.007993	 1.000033	 0.498731	 0.006344	 1.250040
0.016000	 0.008043	 1.000034	 0.498715	 0.006424	 1.250040
0.016100	 0.008093	 1.000035	 0.498699	 0.006504	 1.250041
0.016200	 0.008143	 1.000035	 0.498683	 0.006585	 1.250041
0.016300	 0.008193	 1.000036	 0.498667	 0.006666	 1.250041
0.016400	 0.008243	 1.000037	 0.498651	 0.006747	 1.250041
0.016500	 0.008293	 1.000037	 0.498634	 0.006829	 1.250042
0.016600	 0.008342	 1.000038	 0.498618	 0.006912	 1.250042
0.016700	 0.008392	 1.000039	 0.498601	 0.006995	 1.250042
0.016800	 0.008442	 1.000039	 0.498584	 0.007078	 1.250042
0.016900	 0.008492	 1.000040	 0.498568	 0.007162	 1.250043
0.017000	 0.008542	 1.000041	 0.498551	 0.007247	 1.250043
0.017100	 0.008592	 1.000042	 0.498534	 0.007332	 1.250043
0.017200	 0.008642	 1.000042	 0.498517	 0.007417	 1.250043
0.017300	 0.008691	 1.000043	 0.498499	 0.007503	 1.250044
0.017400	 0.008741	 1.000044	 0.498482	 0.007590	 1.250044
0.017500	 0.008791	 1.000045	 0.498465	 0.007677	 1.250044
0.017600	 0.008841	 1.000045	 0.498447	 0.007764	 1.250044
0.017700	 0.008891	 1.000046	 0.498430	 0.007852	 1.250045
0.017800	 0.008941	 1.000047	 0.498412	 0.007941	 1.250045
0.017900	 0.008990	 1.000048	 0.498394	 0.008030	 1.250045
0.018000	 0.009040	 1.000049	 0.498376	 0.008119	 1.250045
0.018100	 0.009090	 1.000049	 0.498358	 0.008209	 1.250046
0.018200	 0.009140	 1.000050	 0.498340	 0.008299	 1.250046
0.018300	 0.009190	 1.000051	 0.498322	 0.008390	 1.250046
0.018400	 0.009240	 1.000052	 0.498304	 0.008482	 1.250046
0.018500	 0.009289	 1.000053	 0.498285	 0.008574	 1.250047
0.018600	 0.009339	 1.000054	 0.498267	 0.008666	 1.250047
0.018700	 0.009389	 1.000054	 0.498248	 0.008759	 1.250047
0.018800	 0.009439	 1.000055	 0.498230	 0.008852	 1.250047
0.018900	 0.009489	 1.000056	 0.498211	 0.008946	 1.250048
0.019000	 0.009539	 1.000057	 0.498192	 0.009040	 1.250048
0.019100	 0.009588	 1.000058	 0.498173	 0.009135	 1.250048
0.019200	 0.009638	 1.000059	 0.498154	 0.009230	 1.250048
0.019300	 0.009688	 1.000060	 0.498135	 0.009326	 1.250049
0.019400	 0.009738	 1.000061	 0.498115	 0.009423	 1.250049
0.019500	 0.009788	 1.000062	 0.498096	 0.009519	 1.250049
0.019600	 0.009837	 1.000063	 0.498077	 0.009617	 1.250049
0.019700	 0.009887	 1.000064	 0.498057	 0.009714	 1.250050
0.019800	 0.009937	 1.000065	 0.498037	 0.009813	 1.250050
0.019900	 0.009987	 1.000066	 0.498018	 0.009911	 1.250050
0.020000	 0.010037	 1.000067	 0.497998	 0.010010	 1.250050
0.020100	 0.010086	 1.000068	 0.497978	 0.010110	 1.250051
0.020200	 0.010136	 1.000069	 0.497958	 0.010210	 1.250051
0.020300	 0.010186	 1.000070	 0.497938	 0.010311	 1.250051
0.020400	 0.010236	 1.000071	 0.497918	 0.010412	 1.250051
0.020500	 0.010286	 1.000072	 0.497897	 0.010514	 1.250052
0.020600	 0.010335	 1.000073	 0.497877	 0.010616	 1.250052
0.020700	 0.010385	 1.000074	 0.497856	 0.010719	 1.250052
0.020800	 0.010435	 1.000075	 0.497836	 0.010822	 1.250052
0.020900	 0.010485	 1.000076	 0.497815	 0.010925	 1.250053
0.021000	 0.010535	 1.000077	 0.497794	 0.011029	 1.250053
0.021100	 0.010584	 1.000078	 0.497773	 0.011134	 1.250053
0.021200	 0.010634	 1.000079	 0.497752	 0.011239	 1.250053
0.021300	 0.010684	 1.000080	 0.497731	 0.011345	 1.250054
0.021400	 0.010734	 1.000081	 0.497710	 0.011451	 1.250054
0.021500	 0.010783	 1.000083	 0.497689	 0.011557	 1.250054
0.021600	 0.010833	 1.000084	 0.497667	 0.011664	 1.250054
0.021700	 0.010883	 1.000085	 0.497646	 0.011772	 1.250055
0.021800	 0.010933	 1.000086	 0.497624	 0.011880	 1.250055
0.021900	 0.010983	 1.000087	 0.497602	 0.011988	 1.250055
0.022000	 0.011032	 1.000088	 0.497581	 0.012097	 1.250055
0.022100	 0.011082	 1.000090	 0.497559	 0.012207	 1.250056
0.022200	 0.011132	 1.000091	 0.497537	 0.012316	 1.250056
0.022300	 0.011182	 1.000092	 0.497515	 0.012427	 1.250056
0.022400	 0.011231	 1.000093	 0.497492	 0.012538	 1.250056
0.022500	 0.011281	 1.000095	 0.497470	 0.012649	 1.250057
0.022600	 0.011331	 1.000096	 0.497448	 0.012761	 1.250057
0.022700	 0.011381	 1.000097	 0.497425	 0.012873	 1.250057
0.022800	 0.011430	 1.000098	 0.497403	 0.012986	 1.250057
